upi,district,sector,land_use,zoning,area_m2,distance_to_cbd_km,distance_to_paved_road_m,slope_deg,amenities_score
3/08/05/01/3898,Kicukiro,SectorC,Residential,R2,919,8.133507552772304,284.0541433907096,7.8340114842272754,0.8248224335543577
3/09/05/01/3899,Huye,SectorA,Commercial,R2,332,4.463952035244279,262.04385971297637,2.547748135379446,0.8812692328120857
3/00/05/01/3900,Kicukiro,SectorA,Commercial,C2,268,5.6299416503544615,53.98007297128939,2.3556101265668343,0.4162871310525633
3/01/05/01/3901,Nyarugenge,SectorC,Mixed-use,R3,783,13.813388622086492,278.02093955032547,10.908545860039402,0.9202268909007574
3/02/05/01/3902,Nyarugenge,SectorC,Agricultural,A1,251,9.795142670686158,42.433517890017725,2.8958120627626567,0.6186949790961287
3/03/05/01/3903,Nyarugenge,SectorB,Commercial,A1,629,6.321206027382834,51.47431108950997,6.248008462127795,0.4419409495940391
3/04/05/01/3904,Rubavu,SectorA,Mixed-use,R2,742,10.66658338986934,31.94013803761471,13.697535139901587,0.6726011612484616
3/05/05/01/3905,Rubavu,SectorC,Agricultural,C2,1312,11.833211176043035,290.1120894158394,13.329615473229074,0.8356273620528998
3/06/05/01/3906,Musanze,SectorA,Residential,R3,767,3.3177957893775014,246.98247039791534,12.049693683108309,0.6915671407786903
3/07/05/01/3907,Rubavu,SectorA,Commercial,R1,1316,6.88895520591445,148.31580442115907,13.939868978418138,0.28696751984011426
3/08/05/01/3908,Rubavu,SectorD,Agricultural,C1,720,1.8155223434127585,37.581735398186936,6.517307124997929,0.5033372015599206
3/09/05/01/3909,Nyarugenge,SectorA,Commercial,C1,1311,9.908379761067527,281.54485159075807,11.792978652525424,0.4185309523352442
3/00/05/01/3910,Kicukiro,SectorA,Residential,R3,812,6.722090671187246,54.91747254384586,5.405962285587236,0.7165532216500112
3/01/05/01/3911,Kicukiro,SectorA,Mixed-use,R3,355,5.034404731664072,35.76859528126371,5.437069663980085,0.4394560873113889
3/02/05/01/3912,Musanze,SectorD,Mixed-use,R3,649,6.252984959284308,24.319508545644986,11.070609490755912,0.9823737928425953
3/03/05/01/3913,Musanze,SectorC,Agricultural,A1,1390,8.733746254017365,296.4582628648664,11.900520519863159,0.5043486423135857
3/04/05/01/3914,Kicukiro,SectorB,Agricultural,C2,286,6.594011621999181,129.07380240366518,9.489389807267079,0.604340235864625
3/05/05/01/3915,Rubavu,SectorB,Agricultural,C2,793,6.72967195779675,294.06764512900577,3.241075990100593,0.5333594256347511
3/06/05/01/3916,Huye,SectorC,Mixed-use,C1,469,4.480320651762716,179.69264947052287,8.368288895629298,0.37836576615216827
3/07/05/01/3917,Gasabo,SectorD,Residential,C1,1048,2.021410456003891,228.14523821417905,3.8301515422573624,0.3402621300293033
3/08/05/01/3918,Rubavu,SectorB,Agricultural,R2,633,14.466728022112424,199.9993090746577,13.834135749004796,0.6528075665048589
3/09/05/01/3919,Gasabo,SectorC,Commercial,C2,367,8.315493298191656,157.5809664592938,3.122773170128117,0.8213978929471126
3/00/05/01/3920,Rubavu,SectorA,Residential,R3,807,3.9052047535032233,191.7372987969513,6.383765402120261,0.21289384359021143
3/01/05/01/3921,Gasabo,SectorB,Mixed-use,R1,1000,9.190588674026394,125.4165756227463,9.81629753309584,0.9619161392511613
3/02/05/01/3922,Musanze,SectorD,Agricultural,A1,1073,9.629340521284009,215.3232524405067,13.381362500860575,0.46550171915006855
3/03/05/01/3923,Kicukiro,SectorB,Residential,R3,215,11.800062110922182,124.68355314656765,14.282031296770391,0.7366891640691393
3/04/05/01/3924,Kicukiro,SectorA,Commercial,A1,248,12.560450751742733,139.82306973102686,12.218798092580123,0.4490581434786708
3/05/05/01/3925,Nyarugenge,SectorA,Commercial,A1,379,13.781045220969876,181.34261056051133,12.694200159930249,0.3854977848201377
3/06/05/01/3926,Nyarugenge,SectorD,Mixed-use,A1,1306,4.668992971030075,197.97294971117532,10.487983541358496,0.47609477154774793
3/07/05/01/3927,Huye,SectorA,Agricultural,R2,1018,6.3342072409877375,69.15728109218097,11.157316677590725,0.3077235263428848
3/08/05/01/3928,Rubavu,SectorA,Mixed-use,C2,1268,3.037408087117714,240.6576155526824,6.445534378718398,0.9893942501809683
3/09/05/01/3929,Gasabo,SectorB,Commercial,R3,1453,13.663057977053104,241.6617493070052,3.6514638751470416,0.4598360523295467
3/00/05/01/3930,Nyarugenge,SectorB,Commercial,A1,243,7.780568234909093,8.001276329906295,10.46232084896936,0.5114889315982278
3/01/05/01/3931,Huye,SectorB,Commercial,R3,1248,14.221423568168522,11.828171879825788,10.681987267088823,0.5278718946396368
3/02/05/01/3932,Kicukiro,SectorB,Mixed-use,R1,586,8.465966751033672,83.49443543151746,13.48421168273054,0.5549696936580619
3/03/05/01/3933,Kicukiro,SectorA,Agricultural,R2,1278,7.863403991520649,6.595324521266261,3.3939440849819236,0.3549841691544936
3/04/05/01/3934,Nyarugenge,SectorA,Agricultural,A1,347,4.595241678633536,153.70265756523602,0.294572959795108,0.539300470479499
3/05/05/01/3935,Kicukiro,SectorC,Mixed-use,A1,357,5.5726536381630964,59.00733858582796,12.146119355327716,0.9245078971490883
3/06/05/01/3936,Rubavu,SectorD,Residential,R3,685,8.347876963613098,25.49277367660213,4.891672692639316,0.26998935170161203
3/07/05/01/3937,Kicukiro,SectorB,Agricultural,R2,951,10.145447014982961,67.06849880679232,11.779050988651118,0.2886492822693084
3/08/05/01/3938,Huye,SectorD,Agricultural,R3,557,6.780031226156687,31.27865054851667,1.7021460301460611,0.9232886500476267
3/09/05/01/3939,Gasabo,SectorD,Commercial,R2,626,4.109059799215013,174.86496239521327,5.588650146870436,0.312447917415735
3/00/05/01/3940,Huye,SectorC,Commercial,R3,847,9.692798580516698,7.331837587661322,8.5370756055966,0.7035871231917254
3/01/05/01/3941,Nyarugenge,SectorD,Commercial,R2,361,11.048823882413963,47.428427643491716,13.705467240615269,0.9035658989250082
3/02/05/01/3942,Gasabo,SectorC,Commercial,C2,208,14.076613097064907,206.21266132508714,9.979220898848393,0.5409266601162216
3/03/05/01/3943,Kicukiro,SectorD,Commercial,A1,953,5.8447630881823684,154.22468119790565,2.7887554101560443,0.7457233119465319
3/04/05/01/3944,Huye,SectorC,Residential,R3,1066,11.219065806189525,265.67773495482385,1.1817931380521234,0.82803028469312
3/05/05/01/3945,Musanze,SectorA,Agricultural,R1,289,4.308027912553298,36.136995330320374,0.7526125809889367,0.2183050192157471
3/06/05/01/3946,Gasabo,SectorB,Agricultural,A1,521,11.97626675279693,43.13483523636423,13.729757889589537,0.670060782114618
3/07/05/01/3947,Nyarugenge,SectorA,Residential,C2,687,7.299649434089948,88.85926443339288,10.926319470506662,0.588544176575631
3/08/05/01/3948,Nyarugenge,SectorC,Mixed-use,C1,738,2.9291072449386153,152.33114111436362,12.041479313044562,0.4230261966985044
3/09/05/01/3949,Kicukiro,SectorD,Residential,C1,213,9.634186285011662,286.7289774798627,12.619547243659614,0.24945218702378336
3/00/05/01/3950,Gasabo,SectorD,Agricultural,C1,870,14.427250037267076,97.25866356910183,3.6102798031603984,0.9104552163701074
3/01/05/01/3951,Kicukiro,SectorD,Agricultural,R2,1486,13.592124473526031,271.37899647162294,1.9161469126352442,0.36348198442271595
3/02/05/01/3952,Musanze,SectorA,Residential,R1,1330,14.902812519624057,37.05652266457606,9.466752681456471,0.469151958690069
3/03/05/01/3953,Rubavu,SectorA,Mixed-use,C1,202,8.269453486888409,92.21653218892551,8.098699452929385,0.6590550080269973
3/04/05/01/3954,Gasabo,SectorD,Agricultural,C1,1376,7.879216873861538,169.1496537120929,13.201931430721721,0.9080556110113127
3/05/05/01/3955,Huye,SectorC,Residential,R2,1287,1.1510389476748912,50.675238867066795,14.785243538582518,0.45584099675839085
3/06/05/01/3956,Rubavu,SectorB,Commercial,A1,966,13.448219293064179,62.71864621381141,0.8642484828059344,0.5316087552354587
3/07/05/01/3957,Nyarugenge,SectorD,Agricultural,R1,792,13.038333502281384,102.12770677540095,13.786719095747152,0.5772811210425772
3/08/05/01/3958,Kicukiro,SectorD,Agricultural,R2,445,1.6163611412043069,215.6351066891494,2.884738095906033,0.870895835525189
3/09/05/01/3959,Rubavu,SectorD,Commercial,A1,1306,9.393076163765915,104.18705014926113,0.6906059423346272,0.4961416713312997
3/00/05/01/3960,Musanze,SectorC,Agricultural,A1,1208,5.696207691003308,297.9813262765329,14.783234923344382,0.3518431669331104
3/01/05/01/3961,Gasabo,SectorB,Commercial,R3,1472,3.3489158854619228,296.8292599014686,6.79094990431399,0.30064103360005884
3/02/05/01/3962,Rubavu,SectorD,Residential,C2,541,4.900439565611435,175.2110468166208,1.730514895152249,0.5694758434696716
3/03/05/01/3963,Huye,SectorA,Agricultural,C1,513,13.879138414536431,152.54060296802055,12.46485465851396,0.4539123433307471
3/04/05/01/3964,Musanze,SectorA,Mixed-use,R1,638,5.007782586354233,76.45420488075978,10.221603981958454,0.35612244845417673
3/05/05/01/3965,Kicukiro,SectorA,Commercial,A1,1438,5.912128516193112,36.880110589670835,0.588793182795686,0.8682190320097456
3/06/05/01/3966,Kicukiro,SectorB,Agricultural,R2,312,14.40653276379696,201.34083608257575,1.5380247193154402,0.8582897474627675
3/07/05/01/3967,Nyarugenge,SectorA,Residential,A1,1069,11.2676832288045,218.2876476250302,8.280651853086269,0.39274047397726247
3/08/05/01/3968,Kicukiro,SectorA,Mixed-use,R1,580,5.72717998467293,206.88460736825218,12.46267920089132,0.46606583239468913
3/09/05/01/3969,Kicukiro,SectorA,Residential,R3,1140,5.060620310728685,124.02079265574868,12.054156189862626,0.7095896304728047
3/00/05/01/3970,Huye,SectorD,Commercial,R3,321,2.2288690544422156,6.278857039755676,10.094023534295255,0.6915795416660148
3/01/05/01/3971,Huye,SectorD,Commercial,R2,1434,11.316718927841784,292.30217366391605,5.701634202036202,0.2515780357330809
3/02/05/01/3972,Huye,SectorB,Mixed-use,C2,1170,3.224565174084746,178.8355440340935,13.297929741509634,0.5348137786120781
3/03/05/01/3973,Musanze,SectorD,Residential,A1,1433,8.91379690006126,67.012550000164,8.191608880427813,0.8390636723923033
3/04/05/01/3974,Nyarugenge,SectorB,Agricultural,R1,1044,12.199195910558123,83.18653140088423,0.7956565081810157,0.5561543681728023
3/05/05/01/3975,Rubavu,SectorB,Agricultural,R1,607,13.673989196506943,9.798196864645764,4.903687008785883,0.9548044670304281
3/06/05/01/3976,Rubavu,SectorD,Agricultural,C1,686,6.71760935833489,233.01633626400474,3.6139830851838206,0.9750068437567421
3/07/05/01/3977,Gasabo,SectorD,Commercial,C1,1043,10.694032470588061,233.90474928930135,0.48641659385534386,0.6687476313047627
3/08/05/01/3978,Rubavu,SectorC,Commercial,R2,636,6.0627485987699625,98.11696197710982,7.367125854778812,0.33288052810657964
3/09/05/01/3979,Kicukiro,SectorA,Mixed-use,R1,626,11.887833469049895,43.95684152454494,4.0692134925411825,0.5638711392354847
3/00/05/01/3980,Rubavu,SectorA,Mixed-use,C1,868,11.059343177979937,202.98774896423575,10.853137860750481,0.22499729517546996
3/01/05/01/3981,Rubavu,SectorD,Residential,A1,801,7.822811396001777,236.72597654521792,14.654388102179846,0.9641040000678198
3/02/05/01/3982,Nyarugenge,SectorA,Commercial,R3,383,2.394704933295232,134.29964471861675,8.449968807611931,0.4355042871023524
3/03/05/01/3983,Musanze,SectorD,Agricultural,R2,1143,8.184918393100528,75.16346554605806,13.715775736632137,0.42215317388748
3/04/05/01/3984,Musanze,SectorB,Commercial,R2,360,4.816302783770339,139.53117012026408,4.457079293519508,0.3200177998835355
3/05/05/01/3985,Nyarugenge,SectorB,Commercial,C1,606,6.089407048454081,107.63095446161331,7.020010516219839,0.7156444799714772
3/06/05/01/3986,Gasabo,SectorD,Residential,C1,974,4.574390905391043,208.6606608017745,9.80837361060758,0.6336160057152199
3/07/05/01/3987,Nyarugenge,SectorB,Mixed-use,A1,210,4.80136573644322,152.99815538248544,2.344068132363949,0.4630210328815258
3/08/05/01/3988,Huye,SectorB,Residential,R2,558,9.981509099437751,284.9637149032182,5.755311024576369,0.8662266513507906
3/09/05/01/3989,Gasabo,SectorB,Commercial,R1,555,3.2243061987356567,178.01864503436545,2.9470747627429783,0.5660793046430952
3/00/05/01/3990,Gasabo,SectorD,Commercial,R3,740,13.925867501576914,228.58867248641766,1.2634920423408258,0.5753009760720169
3/01/05/01/3991,Rubavu,SectorD,Commercial,C2,421,7.154872827598302,6.820290764371322,3.5483291713810483,0.3710257162258779
3/02/05/01/3992,Musanze,SectorD,Agricultural,R1,264,10.777498989988974,229.4483464593187,6.861819823320529,0.3407383434642257
3/03/05/01/3993,Rubavu,SectorA,Residential,A1,587,1.987308753040504,24.160968054246567,14.478867467328179,0.32144436403181686
3/04/05/01/3994,Gasabo,SectorC,Agricultural,R2,411,5.629383761737555,98.34242293859684,12.024694111453366,0.5372203198240197
3/05/05/01/3995,Rubavu,SectorB,Agricultural,C1,328,1.8741701362440442,115.3386842513398,12.826587566099306,0.7528540505457935
3/06/05/01/3996,Rubavu,SectorD,Commercial,C2,305,10.4679264077936,233.89453432804527,4.045254898820117,0.24801431249246741
3/07/05/01/3997,Gasabo,SectorC,Residential,C1,1053,14.255836936637865,254.88936500064298,8.886957518514905,0.5210053652258979
3/08/05/01/3998,Nyarugenge,SectorB,Residential,C2,373,6.194117418907071,54.25695418392087,4.110643378898944,0.3911732268708772
3/09/05/01/3999,Musanze,SectorA,Mixed-use,A1,326,10.370107949255045,234.30314178541107,10.652366719008462,0.3644725731650888
3/00/05/01/4000,Rubavu,SectorB,Commercial,R1,1302,2.189072104801186,160.49283117892807,4.901912776616932,0.8049192095508031
3/01/05/01/4001,Rubavu,SectorA,Agricultural,R1,811,1.8077051008440699,155.11745840510147,8.439307518211654,0.7562421685452783
3/02/05/01/4002,Musanze,SectorD,Mixed-use,R2,603,8.039808391038026,60.071451657481944,10.269535293906554,0.5349536005462487
3/03/05/01/4003,Rubavu,SectorC,Agricultural,C1,379,11.902927691278919,243.59055611120982,12.3485465881661,0.640490966195687
3/04/05/01/4004,Huye,SectorC,Commercial,R2,529,6.13120095159947,169.62423116750136,7.477167663567972,0.6817584637580387
3/05/05/01/4005,Huye,SectorB,Agricultural,C2,567,13.331024953207212,241.15095355540433,13.889395704320945,0.45191162130478546
3/06/05/01/4006,Gasabo,SectorA,Agricultural,R3,671,6.409404601473334,221.49688362151292,9.340073761929805,0.5875770595018863
3/07/05/01/4007,Huye,SectorD,Mixed-use,R3,931,3.970631618518582,250.60324110057778,6.202229377695011,0.7091246141935519
3/08/05/01/4008,Rubavu,SectorC,Residential,R1,608,9.04794638107737,142.56512686882746,9.707140189951637,0.5729985022746412
3/09/05/01/4009,Kicukiro,SectorD,Commercial,R1,892,10.826850508513733,102.34281038616908,12.459991722351619,0.5898740246825431
3/00/05/01/4010,Musanze,SectorC,Agricultural,R1,1404,14.210527331469143,236.96795167919535,3.0144234734383617,0.7098212548576299
3/01/05/01/4011,Musanze,SectorA,Commercial,R2,374,5.924916725339798,45.04753065259344,8.48567557656344,0.539291927658732
3/02/05/01/4012,Huye,SectorB,Commercial,C1,1287,12.096899329615525,190.69409101994097,5.455584217190042,0.22165548250957212
3/03/05/01/4013,Rubavu,SectorC,Commercial,C1,467,12.157237890703207,161.71375299193056,7.208386871916471,0.8455305211939723
3/04/05/01/4014,Rubavu,SectorC,Agricultural,C1,389,9.908351417549591,212.2631816828355,13.48646094212614,0.37945913497295597
3/05/05/01/4015,Nyarugenge,SectorA,Commercial,R1,1308,13.982920869285364,198.0261848264306,9.865780184017877,0.39755095471347046
3/06/05/01/4016,Gasabo,SectorD,Agricultural,A1,1208,13.154464738000037,252.46494815421858,5.591741399127898,0.7961870824455912
3/07/05/01/4017,Nyarugenge,SectorB,Agricultural,R3,1204,6.259282910078779,81.8631985340838,5.555011170016696,0.24342674380526966
3/08/05/01/4018,Nyarugenge,SectorD,Agricultural,R2,1214,11.999549144864435,69.79320747329689,12.38844403938144,0.2976637420920765
3/09/05/01/4019,Kicukiro,SectorD,Residential,R3,854,6.143841429767735,130.5504851087415,7.231130954300101,0.32167552297650337
3/00/05/01/4020,Kicukiro,SectorA,Agricultural,R2,1400,3.823765786125849,175.9832649098191,1.2486112181802578,0.3743144513513378
3/01/05/01/4021,Musanze,SectorD,Agricultural,R3,804,5.625850983049261,201.9813236771457,9.981872145419723,0.8452436980994149
3/02/05/01/4022,Musanze,SectorB,Agricultural,A1,789,5.557012639985995,213.67982592669244,14.608169625061223,0.4740166515087285
3/03/05/01/4023,Musanze,SectorD,Commercial,R1,784,5.38503720419367,67.65197141099571,1.8872620187225557,0.502064901948283
3/04/05/01/4024,Kicukiro,SectorB,Agricultural,R2,1030,2.8727112107153396,66.3708171577517,13.258351366502062,0.8974208072801895
3/05/05/01/4025,Nyarugenge,SectorB,Agricultural,C2,885,13.712079954313822,175.97076429144678,2.084323819777554,0.5678520189354401
3/06/05/01/4026,Rubavu,SectorC,Agricultural,C1,1376,4.075824923704569,220.02325096417604,5.329222538876471,0.7334758076547196
3/07/05/01/4027,Kicukiro,SectorB,Residential,R1,1404,14.622673282873663,280.9378862118188,0.14059250398321788,0.26402354413735973
3/08/05/01/4028,Kicukiro,SectorB,Agricultural,R3,1144,4.735408917356531,255.5502167849306,6.636292079822039,0.4095267877395534
3/09/05/01/4029,Musanze,SectorC,Mixed-use,A1,1186,14.655349172527897,215.83100992234154,1.2062571523466787,0.6705529491217139
3/00/05/01/4030,Kicukiro,SectorB,Residential,A1,450,8.881720848427278,113.50579406890562,7.586668125690928,0.6966062734267151
3/01/05/01/4031,Kicukiro,SectorB,Mixed-use,R2,1123,6.517831882816771,53.056294521431624,1.7563075103226704,0.6471278294992239
3/02/05/01/4032,Nyarugenge,SectorA,Mixed-use,R1,806,5.386028042464604,31.7301036570608,5.207257065261086,0.3271969883595477
3/03/05/01/4033,Rubavu,SectorA,Residential,C1,973,13.768726294191943,270.6066092732955,6.235459186113144,0.8997818897998482
3/04/05/01/4034,Rubavu,SectorD,Mixed-use,R3,889,1.6491543633911019,274.7359433063557,1.4801228499166648,0.4234187152800279
3/05/05/01/4035,Gasabo,SectorD,Residential,R1,554,11.141814568508604,238.97709803408952,3.5143111423453743,0.4964051947215157
3/06/05/01/4036,Huye,SectorB,Agricultural,C2,580,8.020123042957252,115.31083272055987,3.356460306115476,0.6459293261175159
3/07/05/01/4037,Musanze,SectorA,Commercial,C1,959,9.866956569230878,132.00655937243772,4.787507464960083,0.9567858139898411
3/08/05/01/4038,Kicukiro,SectorC,Residential,C2,1301,14.700795587248821,18.362063008537852,7.016047305424054,0.5400642537134895
3/09/05/01/4039,Huye,SectorA,Commercial,R1,546,13.673148929419165,121.66882022514204,8.462692918941896,0.9138456378736965
3/00/05/01/4040,Rubavu,SectorC,Residential,R2,413,3.0051858093425143,11.839873478942845,12.378275346044127,0.8727536195934604
3/01/05/01/4041,Huye,SectorD,Residential,R2,365,5.42747818541384,137.94123259977277,5.736526274707657,0.9309120694320445
3/02/05/01/4042,Huye,SectorD,Agricultural,C1,1230,10.28299556679916,171.54612664735512,13.859665220489108,0.2812897213609706
3/03/05/01/4043,Huye,SectorD,Residential,C1,1154,8.046497629435429,197.38190817535894,0.6724007123024789,0.4332975114939558
3/04/05/01/4044,Kicukiro,SectorB,Agricultural,R2,1392,13.305806025470153,103.90948097069928,10.769813418316781,0.24963809148902538
3/05/05/01/4045,Gasabo,SectorD,Agricultural,A1,707,9.365746002534111,94.13618355502675,1.1868409061509726,0.9594678197699498
3/06/05/01/4046,Nyarugenge,SectorB,Agricultural,R1,776,6.5749443208774245,90.88587740641394,10.653621095413838,0.7210867240409644
3/07/05/01/4047,Kicukiro,SectorC,Commercial,C1,1072,4.96855649949155,30.280515631332516,4.023070282837508,0.45696107895445204
3/08/05/01/4048,Gasabo,SectorA,Mixed-use,R2,1485,5.9553824200274486,168.1815789899222,6.529176639399596,0.7719584441094356
3/09/05/01/4049,Huye,SectorA,Agricultural,A1,1089,9.402896006297398,154.5449705018155,10.399303088359328,0.555238274270395
3/00/05/01/4050,Kicukiro,SectorA,Residential,R1,1075,13.272553587670433,253.04925704411778,11.790379080742031,0.21103016363564076
3/01/05/01/4051,Nyarugenge,SectorD,Agricultural,R2,581,8.566967211394795,99.79483997596031,8.215003350223286,0.3746221277055115
3/02/05/01/4052,Rubavu,SectorC,Agricultural,C1,364,10.715835979628316,5.917708898856627,8.231587706426545,0.5208541020449129
3/03/05/01/4053,Gasabo,SectorA,Residential,R3,1400,3.393129076915768,58.60221576507406,1.653891844728947,0.9543797759948189
3/04/05/01/4054,Nyarugenge,SectorD,Mixed-use,R1,755,6.027356642826675,255.2712559084219,5.76036872964435,0.5692679992497172
3/05/05/01/4055,Kicukiro,SectorD,Mixed-use,R2,480,5.67838920856246,82.60348922579315,12.57689757796603,0.35586860656049596
3/06/05/01/4056,Musanze,SectorA,Commercial,C2,1112,7.989346097183458,109.3949986494095,14.001548857994292,0.24341581897324316
3/07/05/01/4057,Rubavu,SectorC,Residential,R3,1286,4.0224855252713345,204.21545395404272,7.597440022087827,0.3172457127851412
3/08/05/01/4058,Musanze,SectorD,Commercial,C1,765,10.869320001616808,197.5420628893603,5.125800636727897,0.34830631964378284
3/09/05/01/4059,Nyarugenge,SectorA,Agricultural,A1,1396,9.960043097767107,246.6861179437548,0.48619593678913164,0.7367945176228761
3/00/05/01/4060,Kicukiro,SectorB,Mixed-use,C1,1417,12.108061423549174,114.66196516587303,11.851152253024594,0.5549957402818846
3/01/05/01/4061,Gasabo,SectorA,Agricultural,R3,1028,9.737254789624652,169.9109748224779,9.2096821100786,0.9441525019377206
3/02/05/01/4062,Rubavu,SectorB,Mixed-use,C1,908,3.0822806631533393,230.38042952821337,9.493288500306193,0.8535168298175899
3/03/05/01/4063,Rubavu,SectorB,Residential,R2,413,13.781483146854526,40.176738554991324,8.683744497701918,0.4587845567944589
3/04/05/01/4064,Huye,SectorA,Residential,R2,733,11.87400335179767,245.6018338798285,14.96910624426204,0.5297555592424754
3/05/05/01/4065,Kicukiro,SectorD,Mixed-use,R2,1451,8.047560032085325,255.14261834967166,8.281096559214479,0.6861801425648155
3/06/05/01/4066,Nyarugenge,SectorC,Commercial,C2,1465,14.647937528493895,40.5372840114267,14.170078271778564,0.7074327250690584
3/07/05/01/4067,Gasabo,SectorC,Mixed-use,A1,1387,11.229802361673876,267.4113347744879,2.6371733134523607,0.4746857525582468
3/08/05/01/4068,Rubavu,SectorA,Mixed-use,R2,1087,11.654986592296282,112.18268742658663,12.325797176800027,0.9728613768696106
3/09/05/01/4069,Kicukiro,SectorB,Commercial,R1,788,3.1040810683087265,266.31046542519294,14.8831953560425,0.2432017847065251
3/00/05/01/4070,Rubavu,SectorD,Agricultural,R1,1217,10.635502311012793,107.00044425735373,6.412344752769884,0.7813677487444943
3/01/05/01/4071,Nyarugenge,SectorD,Agricultural,C1,577,12.386599433071758,115.04338301313565,6.979488009163644,0.7479796421481815
3/02/05/01/4072,Huye,SectorC,Commercial,R3,484,14.651711994071746,17.52840277436618,6.7234307498931685,0.7087854809033605
3/03/05/01/4073,Huye,SectorC,Commercial,C1,998,13.005817553074566,243.09039817502693,0.48382705197894393,0.2390432196459009
3/04/05/01/4074,Rubavu,SectorA,Commercial,R2,1171,12.178884787742762,58.71387530882519,8.481086376616037,0.2240181162757498
3/05/05/01/4075,Gasabo,SectorC,Residential,C2,1437,3.099178511861684,134.37324753905224,2.9704938819334243,0.5145531662911702
3/06/05/01/4076,Musanze,SectorC,Residential,R2,816,11.272883920933486,143.408555452923,9.674959118745685,0.36843286550740184
3/07/05/01/4077,Kicukiro,SectorC,Commercial,R3,933,9.588546407729174,110.00744863573682,1.7664325020197817,0.5557010108896622
3/08/05/01/4078,Musanze,SectorB,Residential,R3,1313,8.598126181869674,256.11709309225756,5.009991299250222,0.3138057959766523
3/09/05/01/4079,Huye,SectorC,Agricultural,C1,1367,13.272476141222528,246.3335066815383,12.188554091056425,0.37256602011748124
3/00/05/01/4080,Nyarugenge,SectorB,Residential,A1,998,3.260427328008564,51.27142610942927,14.238762294521967,0.607744106822665
3/01/05/01/4081,Musanze,SectorC,Mixed-use,R2,759,8.973992643223859,260.7490742385247,7.6504531320488205,0.685647921912862
3/02/05/01/4082,Rubavu,SectorD,Agricultural,R2,1362,1.3727861263031431,252.64583143639223,2.6563986978306273,0.7390934118532262
3/03/05/01/4083,Gasabo,SectorC,Agricultural,C2,518,4.622018430636743,41.65032700779686,10.486941239451529,0.8743424100346304
3/04/05/01/4084,Kicukiro,SectorA,Commercial,R2,669,4.723367332212443,267.32141684241554,8.95195039519389,0.654256129772834
3/05/05/01/4085,Huye,SectorB,Commercial,R1,298,7.551847725573136,40.306494905292475,12.533815837772801,0.533792095340572
3/06/05/01/4086,Nyarugenge,SectorC,Residential,C2,431,5.283477844646562,233.90521619348593,9.787794855127702,0.9917822270032735
3/07/05/01/4087,Nyarugenge,SectorD,Mixed-use,R1,1071,3.148839799816608,278.44160423318755,7.835459217628541,0.7145744245840464
3/08/05/01/4088,Musanze,SectorC,Commercial,R3,1454,8.380545708859405,10.635114926570921,7.449992714150262,0.43286981199538427
3/09/05/01/4089,Rubavu,SectorA,Commercial,R1,1184,14.264554385283052,270.80539884395085,10.520226635618252,0.6714888415968598
3/00/05/01/4090,Gasabo,SectorC,Agricultural,R2,1233,11.652407504659266,207.68215518848285,6.239054165905181,0.4298878691053079
3/01/05/01/4091,Rubavu,SectorB,Residential,C1,996,7.23720928248904,77.63500420477828,3.3801667537631355,0.2271907334075004
3/02/05/01/4092,Gasabo,SectorC,Agricultural,A1,819,12.329025973076902,40.40709527300857,6.918511182214492,0.29787310393706634
3/03/05/01/4093,Musanze,SectorB,Commercial,C2,685,12.139936066999443,204.50751906338937,7.637535143661008,0.8630069697193243
3/04/05/01/4094,Rubavu,SectorC,Residential,C1,922,2.798022823246894,35.01765312685457,13.981672781783699,0.3519825977479819
3/05/05/01/4095,Musanze,SectorB,Residential,R3,735,3.574132980271175,108.92256852768998,1.8882485843439163,0.6328313177348834
3/06/05/01/4096,Kicukiro,SectorC,Mixed-use,R2,600,5.03873459127219,138.77431007180576,11.380552495813088,0.5365107470205508
3/07/05/01/4097,Kicukiro,SectorB,Residential,C1,1345,1.6519588078325216,95.2570618958299,10.136562782609273,0.30813104781393225
3/08/05/01/4098,Rubavu,SectorD,Residential,A1,351,11.746764264441202,209.27422115145748,12.823004768552162,0.7331353566123568
3/09/05/01/4099,Nyarugenge,SectorB,Residential,R2,1329,12.07575826294012,12.755544063178133,6.646528537437717,0.6699442295087056
3/00/05/01/4100,Rubavu,SectorB,Residential,A1,608,1.5980613473473873,81.19193536606628,2.5635580881709856,0.34996409533677697
3/01/05/01/4101,Gasabo,SectorC,Agricultural,C1,1093,12.542289333899971,268.27467257652927,5.258008080305285,0.7450852311633802
3/02/05/01/4102,Rubavu,SectorA,Agricultural,R1,501,9.851173740802862,115.16487709775937,13.614271573177314,0.22790226617133966
3/03/05/01/4103,Nyarugenge,SectorA,Mixed-use,R3,586,11.024465289178586,70.34098143700794,10.520891494291087,0.894986237326387
3/04/05/01/4104,Gasabo,SectorA,Commercial,R1,1277,14.136475776237383,85.87247825218189,9.573236793355907,0.7833916503089229
3/05/05/01/4105,Gasabo,SectorA,Residential,C2,443,7.929211277894053,131.61283847425585,0.17359809734188214,0.654431602029405
3/06/05/01/4106,Rubavu,SectorC,Agricultural,A1,572,10.944808061708686,159.8574000271852,10.271598840133354,0.4706379548725605
3/07/05/01/4107,Nyarugenge,SectorD,Residential,R3,357,3.541316868355411,185.0004207043856,12.255693816047547,0.48667640693828695
